RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
1900,258,Madison County,county,IL,IL,"St. Louis, MO-IL",17,119,698.5015126028683,703.3512555487478,705.5682022528772,714.5007024232457,718.7760798609157,720.5123200353759,718.7893130747807,720.2959045374906,719.0673154304169,720.1812024864665,723.5710579287937,719.8414665636926,719.1443457392261,719.3620292524851,731.643941087741,734.8670558523008,737.5655850559008,742.365463304007,746.0766753752953,746.3492094069884,746.950316736127,748.2170939364922,749.6689568510036,744.9248832517294,745.8033477303178,747.9803406929998,752.7441845832155,754.5088284483394,760.300986990004,762.1932626223797,768.3960565857307,761.5490959135501,764.9641527560653,760.2460587512601,777.7535410733526,786.336976772017,784.5374524841487,776.4016727393155,771.6864539651959,780.7106953260878,780.0316511354077,779.493096167915,777.0356543561381,778.5005076327598,783.6774902962111,787.335051134588,791.0544660241792,792.3971416569541,799.5562582178459,803.4429643948098,803.3400099197611,801.197623262934,799.6052005757664,799.5559365194207,799.7434232654372,799.8330851695056,803.2714136479564,805.2255263228619,808.2011649966197,811.9337822635028,816.8137992325512,822.4841004418404,826.0716396977631,826.3183932675554,826.5635111088185,823.8187682325333,830.4385234790459,835.0756491485432,841.1989912590403,839.3307047144731,840.0236902173544,842.5031895932385,856.9102182331774,865.4507986339938,874.8278260087,879.0344148587582,884.3605984457106,893.8580688345613,886.0567800289703,891.244965479031,902.8579794945387,914.0098113780281,928.0388324381801,931.533136324732,947.7319283570105,946.3800609123272,950.0617981303586,964.517561478635,971.9445514615406,1005.2542457542457,1011.726292751121
3122,259,Saint Clair County,county,IL,IL,"St. Louis, MO-IL",17,163,785.4352825376852,787.7769467024798,795.9012768802165,803.129127514747,799.8031183201689,805.1842665163102,803.6184790278606,804.1280573080052,802.9478627592391,799.3100778019027,802.2536837662617,808.5344116873072,812.440728563408,818.4895110888416,817.2410643988117,817.575658516389,816.3855073412905,813.3758903338331,813.2382926742647,809.6295047969903,812.9872097051094,806.7896501861819,811.9786685521187,811.3967511823789,822.9908761488549,825.1747401216163,834.972533759249,832.3972707003226,834.5859983258239,830.9786005397632,835.3098605276011,834.7397388865339,832.9938401569366,833.7689365152976,835.5330480617876,838.2662754411361,839.4009569388861,839.5763396035751,846.325657472011,848.3993365198821,853.632794360204,856.7372327807943,859.0239883083477,863.239910424644,859.7041919592025,859.704438944241,861.2292705445705,861.6440524995693,870.396353312077,867.5367334191677,871.4227211573443,869.2150896229418,870.6650962084041,868.9007817660229,870.244775449511,871.3046206383526,873.2303124998076,879.3492194930791,882.9451763321126,888.0277526936771,885.7275726756427,885.3884885038683,877.5518465137205,877.9043494064917,889.9821927869218,904.2952040155379,920.5841762246159,918.9946324834127,927.5351749510498,922.02235202998,924.7400037504284,922.8201470318099,930.0568418552266,941.0822558425903,951.0236322835879,960.7031584220728,967.5608349918243,981.3789144319582,1023.0985459598093,1031.6985398866086,1035.138739718591,1003.5490305024329,1014.9120260261042,1023.9712558504284,1036.7047796649524,1035.933725973608,1047.3473189308754,1064.6364924539357,1082.0388891726575,1066.7606837606838,1073.397179945467
2761,260,Kalamazoo County,county,MI,MI,"Kalamazoo-Portage, MI",26,077,758.4471391246874,752.4193939849583,753.7700821127811,751.3246594762617,764.086279657989,766.6856269056133,774.5237325172607,775.5761128024343,783.7674963168722,786.625764322129,790.5183442643123,782.7509222307527,796.2719450865972,789.1445037822657,800.2342360752137,791.6074016678089,810.8196085579696,816.4164780226216,826.288890542445,819.3961662896966,811.8027903725305,810.5617437888554,816.8442878872415,830.4422000477464,832.8646438825162,827.300863020378,832.3672092843188,844.4674871807938,856.1648764789494,847.1678515131583,841.733807908551,838.0945432839834,849.2490522027776,853.9874257925696,889.9754008283538,903.9948197711223,913.840233222584,900.7752903341544,896.0483789025121,881.223675207957,877.5234724183606,875.3681181868358,869.5589208982368,878.767927193677,910.4107211565765,974.1368266855496,988.2205898781481,971.1720769173626,928.1498484245208,909.5517018084357,896.1768669649528,900.745277077281,910.8766216769575,934.315977039785,941.9393578034162,941.8543379377285,882.8376532683117,897.7190644367769,903.3611504757296,974.1622451129737,968.5567139007458,982.7977588000048,987.8313540483529,999.2026409694231,1002.3464865566107,994.5336604493357,1010.6064857195873,1025.4749728053794,972.813490704421,949.7539640426527,949.6125313988739,1028.8918421439855,1074.9965869903863,1098.8552038442404,1102.5943759871463,1104.3855569327868,1127.8743467287131,1159.6566550433315,1178.4349692769597,1166.165042562466,1153.9027511884674,1179.1800929418757,1214.7427432532818,1214.3083852416582,1206.13030183846,1221.1160124116361,1256.2022573321508,1269.6961005943506,1265.1979533147291,1260.2261813537675,1277.4690454405193
410,261,Brown County,county,WI,WI,"Green Bay, WI",55,009,579.0475215057266,600.1215288170579,606.2204191326366,,,610.5395060320396,605.1645301317059,602.5260763367098,590.5913018017693,605.3858452952786,604.9924594333728,616.0178255296048,605.5483569745838,607.1374223042276,613.1985077312438,614.4998206054978,611.071182814236,612.621151425473,616.2696381073185,616.0971982922396,612.144904702632,610.0975472350832,615.288286232529,,616.1270248542126,630.7797998446962,637.5987076063267,644.6105150031962,643.4200309372172,645.2827536558988,647.8843036126689,647.447439589565,656.8224332721728,655.9116900691678,654.2578082119607,646.8786766110715,647.1427934844265,658.6702086872268,666.4437991472372,676.9561965280336,680.3927780845003,686.221302049832,681.29868996487,677.5271167838765,666.8098904071003,664.2651421133037,666.6159476887706,678.7483337198004,700.731762672608,706.4131605730031,708.4476093124861,707.6080535194611,713.6517483764532,715.5115373027112,711.6714716795015,711.9348330914291,703.6233778503802,707.6965155091158,708.2032116573298,721.9898115865774,722.2110747623373,727.9876838714371,737.8257575836955,744.4899375155682,747.8398420265254,751.6339448578627,762.4720446490784,768.1724924728052,752.3468954722944,737.8669527927153,742.7026314756957,767.1320156742945,782.5678289156859,790.8507391778384,800.1953436133102,804.196093064833,791.4861806628925,809.5967849297782,830.5703787427899,865.3667517101994,853.2612937796625,870.9809469365089,,898.5840500685936,900.2224289583235,898.5788552651758,911.373670848752,915.9253137396885,920.889089319136,913.2707070707071,914.1868024529207
625,262,Marin County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",06,041,2903.4203299709707,2884.830839404064,2867.5961548556425,2916.987552241586,2948.713533042044,2980.152609471214,2947.940641307847,2959.712766243281,2951.1562398501346,2990.947423944251,2981.9997705483647,3007.7951480376328,2960.4586979242354,2986.1033354767796,2978.228516308413,3052.847836548379,3081.6466559751784,3085.5867882017073,3028.5926875220057,2987.3278778661124,2998.2754085656647,2989.534563132833,3013.6849574867865,3022.1534519766974,3068.4842410545043,3086.5377263592827,3115.9552176481293,3144.8598528464645,3173.015441653259,3158.5600882000977,3145.658406182401,3123.5451025456696,3103.8330426778966,3093.40803712068,3086.073660630941,3113.996119106525,3142.5592365495845,3189.848130351894,3229.374896905965,3233.103132034874,3237.5324507264586,3231.2785863613253,3242.4448614729545,3246.78721102613,3261.6174903710807,3238.551245801358,3207.547884494421,3171.360302396523,3205.5927749882294,3247.5252552023803,3298.6643676384774,3313.782075509039,3344.570421278758,3343.8808133274865,3349.577145691725,3345.2326462918536,3337.9078284814345,3324.9567017056484,3326.571819697157,3339.726686193797,3348.647971594305,3354.4084076010945,3333.905718259893,3352.585713271523,3344.344812918054,3373.992038411987,3385.8178706103577,3372.32664327468,3361.549651666406,3355.780487222185,3351.873309031214,3367.1329128903835,3367.703010808116,3412.19588527952,3463.471966467112,3505.308476752046,3547.506705105193,3585.604626743305,3617.504597487753,3665.0281097320285,3668.3200723317686,3683.2717085448935,3677.122222227058,3680.429906201903,3707.4713468135756,3733.170978828778,3793.469635859272,3855.467985103669,3870.118124872089,3864.16739708704,3809.6789604136584
2156,263,Buncombe County,county,NC,NC,"Asheville, NC",37,021,1070.144205823717,1079.5081122690688,1095.8059956750735,1105.3961436236693,1111.1666610625805,1124.3234756809916,1136.670383228056,1141.57158781748,1148.3176521558562,1149.6039544322555,1127.8998554490404,1130.4321330733917,1140.4895623029447,1177.7063755809343,1171.7111020722152,1184.521545778241,1185.9875166476443,1182.0180998810674,1185.5154176890956,1188.2069596602823,1215.4325732517161,1205.0814070740287,1204.917871920487,1199.587725593217,1211.351502925746,1225.6525026296217,1241.2745095903986,1259.333700406351,1266.8129298055342,1263.4330954729942,1261.9226749298975,1258.2735273295796,1273.343599576347,1264.3335916476747,1291.5671245306178,1291.8586548615644,1310.9566213434578,1296.6368898458377,1304.0406580884553,1307.1330974103246,1324.2487313571148,1319.8790064169348,1326.8595493083033,1315.7398306853404,1331.7878930313339,1336.6707423900073,1349.8447130306258,1349.9157672830029,1353.7433369008813,1351.318711922367,1356.734501320598,1375.7880127077967,1392.970017864975,1401.5931190443353,1388.9332673918072,1385.4668094266776,1389.6621178851333,1374.096670499888,1390.0962938785872,1399.3290455456204,1427.1957812821565,1414.310239345578,1419.0047764187775,1422.5093606310588,1439.152294343076,1439.760663228461,1449.7310899047973,1454.4310673081654,1454.65420441433,1465.674597624754,1511.8579857340558,1538.3413742576681,1555.2883885588974,1558.9065146386376,1582.359486816196,1620.1468334391923,1639.6508359711502,1685.5403336455897,1709.4826719029395,1725.160000412236,1739.8520617094448,1780.8266387050126,1841.859559851542,1853.4856505637078,1845.6691493057526,1831.0566616369526,1876.8630044590482,1912.0314204200872,1939.7162656246899,1924.8491714929214,1935.534086415698
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,1326.304457700919,1333.4055347591861,1361.7616385542065,1371.06048532725,1365.2728335282102,1355.8584507663634,1352.7501792756343,1356.6604344808584,1359.663345481607,1355.1367536471519,1357.3992358954717,1367.29793991298,1377.9890534352808,1388.0680619828117,1406.300877055779,1415.4225259572863,1419.5076591273607,1408.1986832955913,1409.687191835838,1408.8319643825835,1407.2033786876043,1396.0736460751762,1400.785018409416,1420.4315465431412,1434.570825033664,1448.9748549647838,1449.2743768640237,1464.2697277664051,1472.1572670979497,1468.2241323759235,1475.79197222648,1465.1672374305003,1471.1361134305105,1457.6827537695947,1457.9340060436464,1463.2865049565976,1492.3505411109295,1518.1011193054662,1536.1113213654705,1533.4873216946578,1535.4277773420133,1546.4229542765117,1553.080157793163,1560.7180052749065,1541.075113216687,1526.6852165764903,1504.8475310302576,1514.886767011514,1534.3784506870902,1563.6279473743764,1578.690310209289,1585.3324729832661,1590.3823673751024,1590.4455878673316,1596.7329337562808,1597.295757053032,1616.1373237114158,1606.0474009238503,1608.0129892706652,1601.4357635428366,1619.2798743206115,1624.1857096941606,1622.51277486213,1624.350707901667,1631.2275201027362,1642.455016855602,1650.6405738757664,1651.8659300918982,1673.142240779332,1672.3838888309185,1713.1852766703955,1722.0107629349047,1749.3551437447643,1740.0121295525564,1746.777422002724,1759.5101333122095,1781.4310627111422,1787.4987675236518,1789.3361843576117,1783.169029387622,1800.3028168374278,1806.5129175570962,1815.1672742312687,1804.2111634996425,1802.6904451124774,1825.0170020312353,1864.5078341789153,1903.6381205374032,1915.0096619906283,1913.9888321995466,1915.6750319175558
3225,265,Saint Tammany Parish,county,LA,LA,"New Orleans-Metairie, LA",22,103,1192.799400329684,1186.1973980633,1211.1357766132994,1171.9078216207115,1193.0169703970785,1191.7881884028627,1231.3800630326718,1226.1207498663896,1231.9551691787196,1274.9390400436405,1279.0012274172511,1278.4831205124422,1246.2595599146196,1266.5207020150165,1269.0091919661495,1265.3006454554602,1240.321980771223,1234.982374406737,1235.2653344429666,1251.613056401245,1263.626456885066,1284.2635272996213,1275.7191617288986,1288.4994778704263,1254.1474753459208,1246.762786635932,1237.846793699217,1254.9613954690096,1260.9133106291151,1258.5401287787618,1268.3976475647166,1280.4115795715632,1288.5536856858143,1292.7369911182107,1272.7777174558155,1272.6194220931459,1262.8359522286921,1275.1491882954601,1266.322297237689,1264.25440163288,1263.3738598111406,1272.6586724331771,1273.4910647023278,1274.3757262210881,1272.0025438429818,1258.0185347678107,1249.7727919699412,1235.6514275797554,1244.518185459304,1248.5992442504757,1258.887346106431,1263.2648168866735,1268.0289985230947,1273.2920716236042,1270.2512959637443,1272.3869803882078,1281.1889621486164,1292.3001341239924,1286.2380948530304,1268.0458084744873,1239.741268236106,1234.9420947611386,1230.8750589781428,1245.784321248861,1251.161594852677,1253.469439313547,1264.0516477431154,1273.8370771216673,1295.0746603006778,1300.1669303070353,1307.6441091791307,1298.4498562011,1312.4449045796114,1314.6542782714732,1351.4881682209136,1285.2447528186256,1327.1032371817203,1350.3301365960594,,1527.2988737053643,1557.9662154170958,1580.2710655279996,1581.4060185942838,1622.0572635838478,1593.985042113117,1604.329817400256,1586.5914698688946,1608.9698352536743,1636.9560436865763,1608.7733804038153,1603.090385377645
2754,266,Jefferson County,county,TX,TX,"Beaumont-Port Arthur, TX",48,245,767.8760928380708,767.005361691525,772.2535596431135,774.0122944792212,778.9926111079454,783.1674544751887,791.193867796001,785.7086953853387,788.0126531736167,786.0628218273865,782.7138663805036,783.8160534588682,787.4975822745032,798.7827624951941,797.5068419237858,796.2290332280648,797.6985518917539,806.6461246090521,808.0043394539204,823.5851428345325,829.9943749611624,874.3858431393662,870.6240787273223,862.7512234899807,829.3135983265931,825.4645183424581,837.2663834067275,839.4909059298217,847.9938689334595,842.3197795539011,852.6533845959376,874.1854570825429,887.4297598314985,900.7384555595731,882.765505760983,907.990398771771,908.1712587030514,940.1648432600849,924.4871563909269,921.3855226803684,903.6716522416486,911.9709337620482,918.778100596828,927.7070792453819,930.7016125491075,937.0594752550146,934.741998618749,888.1089120483596,888.8255648734057,906.148736931059,956.3647092350479,958.0194338686287,952.8266356789786,950.9023369410838,962.7437795191863,964.5433312106842,981.9762870087098,981.2660376712577,983.6346273554967,973.6855025846056,981.5615037640473,981.6987759410576,989.7045449697478,989.6337075669161,1000.3146282975063,998.6090526989237,1001.3484003369744,1002.2038346195061,1053.407420248788,1058.4822355497652,1058.2809590523482,1017.2104438610245,1026.0023238535919,1047.59149570366,1042.7686539318502,1045.536745183119,1073.582794905428,1101.291664087887,1120.702763662928,1096.675183783252,1096.08488745877,1099.1606615493172,1108.035562597204,1116.6020734137521,1123.1661938918728,1107.2410483533176,1105.5218320046106,1111.5876651059834,1138.2388338022377,1160.2457264957266,1157.7818749322994
1761,267,Harford County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,025,1353.6283738555758,1371.193931101357,1368.9929267513512,1378.6394245733177,1384.9860365918482,1381.485471486079,1379.196579527361,1380.0159620267377,1384.171870069586,1370.5708688521158,1368.6464083891965,1366.8598454871565,1383.7122836940289,1380.2490314525724,1387.6797684175697,1391.826808272513,1402.1314733485826,1396.2412799654696,1390.5434872780177,1391.1457951632779,1363.873583970519,1353.3544387208738,1349.084757569113,1367.7587088685168,1381.0788791647137,1384.0047654228397,1409.9622813709584,1417.584133928044,1422.0031583682426,1412.9194663704682,1440.5192103270374,1442.5541559225135,1439.96508619265,1403.6757383458548,1407.1162067426058,1422.5271042632505,1446.4431357672536,1440.5976520969557,1429.9532866390991,1417.6374089779063,1429.6854851177181,1442.3464850242428,1452.2577898717673,1445.8997580215153,1430.415720544096,1420.710016344784,1426.098415318561,1424.418432253488,1444.6547041748888,1468.4863199746806,1499.7920618146795,1495.8442601049492,1482.6133697073496,1483.4960596245578,1486.3122737280978,1487.3634819769786,1480.1709873690875,1483.9833556908654,1490.1342866293694,1495.330047897547,1494.7903967898924,1490.0606712935364,1482.8624021969708,1483.2257978593857,1497.3020799916928,1516.1326459811962,1533.4856615698357,1556.5792463614594,1567.986611823971,1562.9588175396768,1533.6586495530232,1536.4625722689552,1542.5303803138552,1576.676184362111,1608.4901799018278,1652.4374588286882,1673.1681551763552,1708.149890624633,1781.9977670548603,1827.398445466659,1808.4782374992744,1729.2247991804143,1703.9142982058463,1685.3986151749866,1720.7114309627862,1754.544234549472,1816.3104020325725,1830.2640523214818,1803.8771942067458,1753.4321869488538,1738.9955463652893
2699,268,Frederick County,county,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,021,1385.2889839998688,1399.5231169290466,1406.748684828691,1409.2025794958208,1420.3920598683433,1411.3435057146585,1417.1290482355196,1403.6935881475551,1412.8243635067847,1404.2797963989228,1414.6768366761785,1408.6493977069902,1419.5896202239915,1422.6539940973062,1429.6662270235956,1407.8273838170583,1408.8760227454927,1418.048229810698,1436.2648387796476,1433.9023281500138,1427.1381068659673,1428.2960220433397,1406.9796786350728,1407.7932438799705,1411.3167973234604,1446.2681707181546,1463.662048525834,1473.4906794031851,1472.607800964373,1470.262555776314,1492.9853417257898,1488.9690183611872,1480.2948749413117,1474.260622212683,1484.0835460282115,1493.4727399976655,1493.230646450872,1499.4652926056701,1511.3786603763497,1516.4457706620803,1524.7938465956602,1528.5842986069879,1523.625156828941,1515.1166530165792,1516.0260306481339,1523.4212113000006,1545.132065659685,1555.5682143665074,1559.2234645493852,1548.4779519012598,1549.0445730192112,1548.7278247360066,1563.6175004373897,1569.9888071246537,1598.0421895986995,1584.9854373200194,1587.6801586175018,1563.0268896544087,1579.2761688394419,1580.0124463871864,1591.8898936322166,1584.6038292244543,1576.680723076142,1564.1622688021396,1578.7007571756506,1599.2392843972043,1606.0834710481283,1621.0343071898033,1631.0979326710435,1642.9368670019064,1632.8428023740316,1642.8937427905535,1679.1728457673876,1706.9364335283867,1721.20939857336,1734.5970761466194,1761.3311799763835,1796.2383685125217,1824.7924331468678,1838.8935624429196,1839.1883657922392,1835.4073964642937,1843.263788820759,1883.8750868073807,1918.013923665888,1952.8668570473503,1976.8536011774586,1998.9292528597878,2046.3609291863079,2046.0008149596968,2049.5771660998157
802,269,Weber County,county,UT,UT,"Ogden-Clearfield, UT",49,057,816.01466790422,815.2071514840985,825.2553741886618,834.7668049323576,844.880043759237,834.2960363570498,828.7570436150334,840.2286811667176,855.7636519456124,867.1161548160115,849.3616955782666,850.2486704021178,835.4778063524254,806.8779075025959,822.0961123859756,850.3406192681687,903.7539650849752,907.8899810285725,904.4543192553758,913.0641253984638,918.0769081883218,930.9501687874953,936.5571721656672,946.7475359525421,943.2121308116414,958.5341091841905,928.3454666238842,942.5791178591412,942.5451970311658,988.403584730936,991.7690296666588,981.0187817807835,964.986621815394,962.2788730889032,977.1443071326846,997.6624111150007,1030.1962854278959,1115.991457653439,1132.1856960169064,1142.705224757341,1075.6665607212105,1080.2212265625349,1072.4753198894196,1077.0204702456012,1096.6931671377477,1101.9880357238264,1115.408713390031,1095.0685552379016,1114.8636124002282,1122.4116873572918,1151.6318099023872,1153.6514272373456,1148.265651597915,1157.7346523400793,1152.9673817198732,1158.1541649267606,1159.3864590911794,1176.5718832648479,1172.3420742097796,1176.49822891637,1176.1356755052072,1211.1864599499943,1224.7374031761917,1239.690130036716,1227.7434253290658,1223.6863743034398,1196.259556546568,1211.136665236054,1224.268536766071,1249.1582846988906,1272.088595068985,1297.6728007190973,1325.9181687154426,1349.1440581310956,1386.7763489069107,1415.1517185086625,1420.1661275045765,1406.5877535722095,1427.6864992571632,1437.6101302883449,1454.4014832273824,1453.767403685514,1468.9730956712367,1504.3045303861427,1519.425773939873,1574.7565195083018,1588.9520491841172,1638.5008447017651,1603.8851939964713,1593.4719047619049,1593.0041421163712
2429,270,McLennan County,county,TX,TX,"Waco, TX",48,309,958.1406903206241,926.9202080819288,922.7581901442034,930.7760978628155,964.4997679078265,983.8749475893684,977.9875676257083,984.315147602007,999.1911626523834,994.1735505662806,993.4889251094075,970.144893098484,986.2509966792943,995.6784224977818,1015.8810974179345,1017.0513893663003,1012.6538022593288,1014.1483955634461,1040.3542287870075,1061.482697031966,1061.7715041827048,1034.7183935906214,1025.8900574397912,1030.6876754354855,1035.8783268068544,1034.5743799266886,1036.9029795900046,1044.4360786002865,1044.428280966934,1039.9755364367588,1037.902172609294,1047.434590689993,1045.544501097445,1050.3262366820584,1053.364015442543,1072.041022866072,1073.0995215458133,1074.6339247841895,1080.9178807758992,1083.5512332579115,1088.4525098305458,1081.6634417889964,1090.679397303517,1087.3381500717444,1096.103374182422,1115.2609934244936,1116.1464161804201,1119.9160864158846,1103.0721625654892,1115.0949393328995,1115.050686977896,1145.6355696001465,1159.421106447023,1174.94267309032,1155.0234301528194,1149.1340187809956,1160.0861437203,1166.61709771156,1165.7817745523969,1152.6382965307496,1156.1737518456541,1178.4025163311335,1200.2259782940646,1209.3190146348547,1191.6961927320463,1190.036722825726,1194.3407135874054,1222.5369976265722,1231.5286400309276,1225.4436419966303,1203.6259900853088,1207.6019400645464,1222.5854496172226,1253.420700023913,1278.3689966378404,1313.3124040320909,1352.3667208862335,1381.0857522837457,1387.2102372434063,1403.5860292808982,1415.7223238983279,1422.1305820534787,1400.6039813197601,1422.2520560223966,1439.4636169254002,1505.4626913188813,1518.6789416470415,1585.9024431039834,1580.4865632181256,1599.2201465201463,1578.8008017596787
1503,271,Yakima County,county,WA,WA,"Yakima, WA",53,077,906.5949895964155,914.3925387513005,916.2471229484769,923.214484231583,929.3065608696353,929.475977888465,931.4876664403278,938.2913062945692,936.3834835935144,937.0068534850066,938.0112536799535,942.8822470033915,959.5221387267472,973.1666707788456,980.1341166082435,969.4142842944167,965.2881430277952,977.3154822784496,990.3946905815272,991.613128459109,987.4932076533013,989.1791489846672,996.4931105614279,998.9152463442729,995.2122436706438,994.029494237374,1005.9966327809964,1015.0040590920446,1022.436320485636,1026.5812258114793,1032.8271027692492,1036.1525701038988,1029.4236797725978,1028.2596638160453,1028.3617804291496,1040.0673655026926,1043.8985289931675,1057.363137536062,1060.909058067964,1072.163320354536,1074.5814454458227,1078.931215715053,1082.9154862875678,1078.6774539113765,1079.264265728097,1073.0597404421476,1075.1808213738473,1076.3780971464973,1085.7765801425217,1094.209553745263,1105.5503434413677,1117.309428476934,1123.7658429296428,1127.112186662998,1122.7330163805204,1127.1402149267217,1125.5761452922309,1134.116155860393,1136.1718987900706,1145.9322670132512,1138.0231318498495,1134.8151230119959,1133.7659837386154,1140.258157104395,1152.6424691335183,1158.9592765756554,,1156.6234695096484,1175.7025797044967,1198.6713100505115,1241.248018748134,1252.3787523121653,1250.8279879654474,1253.5920591217412,1214.7848467868755,1219.7528393336377,1253.3979199484754,1321.7832740716954,1364.4532688595273,1386.2043406389325,1365.883064960106,1352.944479946377,1338.8185853084638,1383.6748875494493,1400.077135732345,1428.5582427113009,1417.7639579742106,1421.9186906337172,1427.3375387730978,1461.3333333333333,1463.7291870906577
2914,272,Cumberland County,county,PA,PA,"Harrisburg-Carlisle, PA",42,041,1003.2386106320853,1013.441927566002,1009.9506574976658,1007.9098344186873,1002.3318042928963,992.0152127692359,994.1071069444647,1010.7059341082861,1028.8510808924132,1031.8910006944573,1026.6643984764644,1011.74375558775,1010.019669263161,996.022915064227,1016.4728591427611,1036.0058748521637,1057.5664728244249,1046.8126635405358,1035.2428223908455,1027.7765768617974,1039.9333561073274,1047.503195549608,1054.4560847337382,1049.8963462140869,1049.1954369629836,1065.0959449959512,1070.325631724536,1079.1413433702817,1069.2136647621235,1066.7573177384434,1057.3990256841123,1049.40677002186,1050.8438332000703,1054.531146305144,1059.521613957747,1058.7892514650866,1073.4667133184264,1084.2538878206306,1110.6522649704712,1105.6177146086184,1111.7824869284439,1107.0989508707887,1108.855393139877,1109.1264118992046,1106.3356230076765,1114.7221529232252,1119.0636517287815,1113.9916614968536,1115.616954949511,1120.5830295625865,1126.8848962422321,1130.9787029241863,1133.0787058863627,1140.5629016468554,1143.3754245223383,1144.0534097740133,1143.2765874081463,1121.2628024865955,1123.559114533316,1132.2611612591886,1144.5328586117103,1136.8540231846948,1127.330267094078,1150.2080436455676,1166.4034235723118,1181.3754135660035,1179.6171267997945,1171.6488260567398,1172.7519499784307,1166.5088873728284,1181.078033843481,1196.8450615475454,1222.1981696663042,1236.989088948855,1252.632753202345,1276.9661141960773,1309.549947983461,1332.8191368294513,1341.1738549642662,1281.1859326385672,1291.720796792831,1303.276559884287,1377.3942167941996,1385.9411423174865,1406.1815377365795,1421.9705325900661,1428.9158387663588,1437.1238305007923,1456.7691391783,1474.7232288698954,1483.2459937049891
2188,273,Cherokee County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,057,1189.8518874177707,1201.3497528726268,1209.5833910800943,1221.0968703694782,1222.8363576661163,1227.4343281922006,1221.9899142121742,1231.9452803336133,1212.4045462703614,1222.296305205273,1218.2656431653734,1240.892453919525,1263.9519736393574,1282.3781458933586,1280.191301601212,1272.4037946053868,1276.1393086543665,1292.8368149581577,1293.7208583819345,1295.5985393339465,1298.5336895550313,1293.426364967193,1287.1112655936033,1286.0784636631863,1296.848925749235,1318.3973151412922,1328.561863548191,1339.6609163021956,1344.579377058797,1357.2034284927029,1371.2669760307988,1370.638376830075,1365.5142210179015,1357.8564338252904,1362.4366884845344,1373.5117323904628,1392.072292471825,1403.975788825551,1415.5383933343812,1418.4228346500158,1430.7625004171327,1442.8944223866922,1450.1443139541748,1441.3792169583082,1429.708054729266,1444.214909660913,1456.0953675948037,1464.5617468433265,1460.3336552452743,1472.4480489648354,1490.3236508816894,1496.854820123798,1501.342039792423,1504.7015303523597,1511.957973421655,1508.797963071056,1505.9961818099077,1498.8289676414781,1497.3003686318928,1504.0344767384117,1509.6095007604815,1519.7045861533088,1492.5521320551154,1504.3024492749005,1521.9229976755603,1561.6837525729534,1583.7198629739614,1589.1809237407901,1616.2571790021611,1635.734901434574,1654.2168469331652,1658.062101061305,1721.5095155108804,1756.3386570923722,1798.2325704849832,1777.3374262187435,1832.4260386311346,1886.6517489962928,1943.3080305398153,1976.968623790775,1980.6853700125312,1975.2178818351485,1983.417516589981,2005.7984861936743,2024.477426940557,2021.9439016321567,2032.7613843763752,2061.931735808511,2099.425288380166,2126.1006223886548,2124.1178428831226
